frame_name,reference_name,best_variant,coarse_score,coarse_margin,fine_score,fine_margin,left,top,right,bottom,lightglue_matches,match_ratio,ref_keypoints,cand_keypoints,detected
frame_000013.jpg,Referans_Nesne_05.jpg,zoom_crop,0.22674286365509033,0.00998738408088684,,,,,,,0,0.0166015625,0,0,0
frame_000013.jpg,Referans_Nesne_06.jpg,rot_m15,0.3152785897254944,0.011683344841003418,,,,,,,0,0.0166015625,0,0,0
frame_000014.jpg,Referans_Nesne_01.JPG,edge,0.21779364347457886,0.05582718551158905,0.19534872472286224,0.19534872472286224,320,180,640,360,0,0.0166015625,0,0,0
frame_000014.jpg,Referans_Nesne_02.JPG,edge,0.3245810866355896,0.12346696853637695,0.26905882358551025,0.26905882358551025,320,180,640,360,12,0.01171875,1024,1024,0
frame_000014.jpg,Referans_Nesne_03.JPG,zoom_crop,0.2440682202577591,0.018263131380081177,,,,,,,0,0.01171875,0,0,0
frame_000014.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000014.jpg,Referans_Nesne_05.jpg,zoom_crop,0.19568410515785217,0.007044881582260132,,,,,,,0,0.01171875,0,0,0
frame_000014.jpg,Referans_Nesne_06.jpg,rot_m15,0.40075942873954773,0.009646415710449219,,,,,,,0,0.01171875,0,0,0
frame_000015.jpg,Referans_Nesne_01.JPG,edge,0.2169305384159088,0.04877817630767822,0.16494476795196533,0.16494476795196533,0,360,320,540,0,0.01171875,0,0,0
frame_000015.jpg,Referans_Nesne_02.JPG,edge,0.3114294707775116,0.09444111585617065,0.26608070731163025,0.26608070731163025,0,180,320,360,22,0.021484375,1024,1024,0
frame_000015.jpg,Referans_Nesne_03.JPG,zoom_crop,0.21759845316410065,0.00908331573009491,,,,,,,0,0.021484375,0,0,0
frame_000015.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000015.jpg,Referans_Nesne_05.jpg,zoom_crop,0.20386208593845367,0.01278996467590332,,,,,,,0,0.021484375,0,0,0
frame_000015.jpg,Referans_Nesne_06.jpg,rot_m15,0.3569810092449188,0.002738475799560547,,,,,,,0,0.021484375,0,0,0
frame_000016.jpg,Referans_Nesne_01.JPG,edge,0.23933571577072144,0.0763019323348999,0.17609377205371857,0.17609377205371857,0,360,320,540,0,0.021484375,0,0,0
frame_000016.jpg,Referans_Nesne_02.JPG,edge,0.3175046741962433,0.061904072761535645,0.27051764726638794,0.27051764726638794,320,180,640,360,4,0.00390625,1024,1024,0
frame_000016.jpg,Referans_Nesne_03.JPG,zoom_crop,0.23213516175746918,0.008400395512580872,,,,,,,0,0.00390625,0,0,0
frame_000016.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000016.jpg,Referans_Nesne_05.jpg,zoom_crop,0.23352771997451782,0.010520264506340027,,,,,,,0,0.00390625,0,0,0
frame_000016.jpg,Referans_Nesne_06.jpg,rot_m15,0.35064560174942017,3.9517879486083984e-05,,,,,,,0,0.00390625,0,0,0
frame_000017.jpg,Referans_Nesne_01.JPG,edge,0.21293501555919647,0.05151571333408356,0.2155306041240692,0.2155306041240692,320,360,640,540,0,0.00390625,0,0,0
frame_000017.jpg,Referans_Nesne_02.JPG,edge,0.3075897991657257,0.09755007922649384,0.2844513952732086,0.2844513952732086,0,180,320,360,21,0.0205078125,1024,1024,0
frame_000017.jpg,Referans_Nesne_03.JPG,zoom_crop,0.24364516139030457,0.00248679518699646,,,,,,,0,0.0205078125,0,0,0
frame_000017.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000017.jpg,Referans_Nesne_05.jpg,zoom_crop,0.2109294980764389,0.011833816766738892,,,,,,,0,0.0205078125,0,0,0
frame_000017.jpg,Referans_Nesne_06.jpg,rot_m15,0.3405907154083252,0.006174862384796143,,,,,,,0,0.0205078125,0,0,0
frame_000018.jpg,Referans_Nesne_01.JPG,edge,0.20473401248455048,0.03271883726119995,0.18779118359088898,0.18779118359088898,0,360,320,540,0,0.0205078125,0,0,0
frame_000018.jpg,Referans_Nesne_02.JPG,edge,0.29811009764671326,0.08775316178798676,0.26431161165237427,0.26431161165237427,0,360,320,540,26,0.025390625,1024,1024,0
frame_000018.jpg,Referans_Nesne_03.JPG,zoom_crop,0.21869266033172607,0.0007944852113723755,,,,,,,0,0.025390625,0,0,0
frame_000018.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000018.jpg,Referans_Nesne_05.jpg,zoom_crop,0.20015981793403625,0.006921499967575073,,,,,,,0,0.025390625,0,0,0
frame_000018.jpg,Referans_Nesne_06.jpg,rot_m15,0.3445066809654236,0.004307299852371216,,,,,,,0,0.025390625,0,0,0
frame_000019.jpg,Referans_Nesne_01.JPG,edge,0.22755855321884155,0.032596468925476074,0.1617385745048523,0.1617385745048523,0,360,320,540,0,0.025390625,0,0,0
frame_000019.jpg,Referans_Nesne_02.JPG,edge,0.3152705132961273,0.09688298404216766,0.27916020154953003,0.27916020154953003,0,180,320,360,15,0.0146484375,1024,1024,0
frame_000019.jpg,Referans_Nesne_03.JPG,zoom_crop,0.1988992691040039,0.008104458451271057,,,,,,,0,0.0146484375,0,0,0
frame_000019.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000019.jpg,Referans_Nesne_05.jpg,zoom_crop,0.22238530218601227,0.01379336416721344,,,,,,,0,0.0146484375,0,0,0
frame_000019.jpg,Referans_Nesne_06.jpg,rot_m15,0.3179655075073242,0.002696216106414795,,,,,,,0,0.0146484375,0,0,0
frame_000020.jpg,Referans_Nesne_01.JPG,edge,0.24692796170711517,0.03783996403217316,0.2052045315504074,0.2052045315504074,320,360,640,540,0,0.0146484375,0,0,0
frame_000020.jpg,Referans_Nesne_02.JPG,edge,0.3043471574783325,0.07953037321567535,0.3004682660102844,0.3004682660102844,320,0,640,180,29,0.0283203125,1024,1024,0
frame_000020.jpg,Referans_Nesne_03.JPG,zoom_crop,0.2223219871520996,0.007375255227088928,,,,,,,0,0.0283203125,0,0,0
frame_000020.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000020.jpg,Referans_Nesne_05.jpg,zoom_crop,0.22076115012168884,0.003523692488670349,,,,,,,0,0.0283203125,0,0,0
frame_000020.jpg,Referans_Nesne_06.jpg,rot_m15,0.37092283368110657,0.013339638710021973,,,,,,,0,0.0283203125,0,0,0
frame_000021.jpg,Referans_Nesne_01.JPG,gray,0.20807930827140808,0.011272549629211426,,,,,,,0,0.0283203125,0,0,0
frame_000021.jpg,Referans_Nesne_02.JPG,edge,0.3044562041759491,0.07379969954490662,0.2841527760028839,0.2841527760028839,0,180,320,360,11,0.0107421875,1024,1024,0
frame_000021.jpg,Referans_Nesne_03.JPG,rot_p15,0.19838407635688782,0.0018173009157180786,,,,,,,0,0.0107421875,0,0,0
frame_000021.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000021.jpg,Referans_Nesne_05.jpg,zoom_crop,0.21508359909057617,0.005380704998970032,,,,,,,0,0.0107421875,0,0,0
frame_000021.jpg,Referans_Nesne_06.jpg,rot_m15,0.2869720458984375,0.005741715431213379,,,,,,,0,0.0107421875,0,0,0
frame_000022.jpg,Referans_Nesne_01.JPG,edge,0.22973069548606873,0.024769499897956848,0.16566523909568787,0.16566523909568787,320,0,640,180,0,0.0107421875,0,0,0
frame_000022.jpg,Referans_Nesne_02.JPG,edge,0.2892279624938965,0.08373484015464783,0.2781364917755127,0.2781364917755127,0,180,320,360,10,0.009765625,1024,1024,0
frame_000022.jpg,Referans_Nesne_03.JPG,rot_p15,0.21856950223445892,0.01578657329082489,,,,,,,0,0.009765625,0,0,0
frame_000022.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000022.jpg,Referans_Nesne_05.jpg,zoom_crop,0.19909244775772095,0.006312727928161621,,,,,,,0,0.009765625,0,0,0
frame_000022.jpg,Referans_Nesne_06.jpg,rot_m15,0.29886916279792786,0.003399580717086792,,,,,,,0,0.009765625,0,0,0
frame_000023.jpg,Referans_Nesne_01.JPG,edge,0.22653843462467194,0.0321822464466095,0.17639505863189697,0.17639505863189697,320,0,640,180,0,0.009765625,0,0,0
frame_000023.jpg,Referans_Nesne_02.JPG,edge,0.27776047587394714,0.0938962996006012,0.2954455316066742,0.2954455316066742,0,180,320,360,8,0.0078125,1024,1024,0
frame_000023.jpg,Referans_Nesne_03.JPG,rot_p15,0.19160108268260956,0.012787804007530212,,,,,,,0,0.0078125,0,0,0
frame_000023.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000023.jpg,Referans_Nesne_05.jpg,zoom_crop,0.18361236155033112,0.010346651077270508,,,,,,,0,0.0078125,0,0,0
frame_000023.jpg,Referans_Nesne_06.jpg,rot_m15,0.2899422347545624,0.007570713758468628,,,,,,,0,0.0078125,0,0,0
frame_000024.jpg,Referans_Nesne_01.JPG,edge,0.1879287213087082,0.014367014169692993,,,,,,,0,0.0078125,0,0,0
frame_000024.jpg,Referans_Nesne_02.JPG,edge,0.28408098220825195,0.08564960956573486,0.2635592222213745,0.2635592222213745,0,180,320,360,18,0.017578125,1024,1024,0
frame_000024.jpg,Referans_Nesne_03.JPG,rot_p15,0.1882781982421875,0.0052788108587265015,,,,,,,0,0.017578125,0,0,0
frame_000024.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000024.jpg,Referans_Nesne_05.jpg,zoom_crop,0.18976448476314545,0.004118025302886963,,,,,,,0,0.017578125,0,0,0
frame_000024.jpg,Referans_Nesne_06.jpg,rot_m15,0.3437287509441376,0.02752736210823059,0.3470378518104553,0.3470378518104553,320,0,640,180,17,0.0166015625,1024,1024,0
frame_000025.jpg,Referans_Nesne_01.JPG,edge,0.20141170918941498,0.01328064501285553,,,,,,,0,0.0166015625,0,0,0
frame_000025.jpg,Referans_Nesne_02.JPG,edge,0.30020853877067566,0.1020529568195343,0.2406853586435318,0.2406853586435318,320,0,640,180,26,0.025390625,1024,1024,0
frame_000025.jpg,Referans_Nesne_03.JPG,rot_p15,0.21926535665988922,0.011657550930976868,,,,,,,0,0.025390625,0,0,0
frame_000025.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000025.jpg,Referans_Nesne_05.jpg,rot_m15,0.1846352219581604,0.0005728602409362793,,,,,,,0,0.025390625,0,0,0
frame_000025.jpg,Referans_Nesne_06.jpg,rot_p15,0.3052740693092346,0.0007117390632629395,,,,,,,0,0.025390625,0,0,0
frame_000026.jpg,Referans_Nesne_01.JPG,edge,0.20560093224048615,0.038554057478904724,0.16367016732692719,0.16367016732692719,320,0,640,180,0,0.025390625,0,0,0
frame_000026.jpg,Referans_Nesne_02.JPG,edge,0.30226942896842957,0.08256103098392487,0.30701521039009094,0.30701521039009094,0,180,320,360,8,0.0078125,1024,1024,0
frame_000026.jpg,Referans_Nesne_03.JPG,rot_p15,0.22681924700737,0.00829075276851654,,,,,,,0,0.0078125,0,0,0
frame_000026.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000026.jpg,Referans_Nesne_05.jpg,rot_m15,0.20666423439979553,0.004559561610221863,,,,,,,0,0.0078125,0,0,0
frame_000026.jpg,Referans_Nesne_06.jpg,rot_m15,0.3161184787750244,0.008161693811416626,,,,,,,0,0.0078125,0,0,0
frame_000027.jpg,Referans_Nesne_01.JPG,edge,0.21463294327259064,0.013063415884971619,,,,,,,0,0.0078125,0,0,0
frame_000027.jpg,Referans_Nesne_02.JPG,edge,0.2901580035686493,0.08494247496128082,0.26858633756637573,0.26858633756637573,320,0,640,180,24,0.0234375,1024,1024,0
frame_000027.jpg,Referans_Nesne_03.JPG,rot_p15,0.211778923869133,0.0015662908554077148,,,,,,,0,0.0234375,0,0,0
frame_000027.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000027.jpg,Referans_Nesne_05.jpg,zoom_crop,0.19580143690109253,0.0026964396238327026,,,,,,,0,0.0234375,0,0,0
frame_000027.jpg,Referans_Nesne_06.jpg,rot_m15,0.28299030661582947,0.0018615126609802246,,,,,,,0,0.0234375,0,0,0
frame_000028.jpg,Referans_Nesne_01.JPG,edge,0.19554506242275238,0.019988074898719788,,,,,,,0,0.0234375,0,0,0
frame_000028.jpg,Referans_Nesne_02.JPG,edge,0.3247135877609253,0.1432945728302002,0.29775846004486084,0.29775846004486084,0,180,320,360,12,0.01171875,1024,1024,0
frame_000028.jpg,Referans_Nesne_03.JPG,rot_p15,0.2183998078107834,0.01509074866771698,,,,,,,0,0.01171875,0,0,0
frame_000028.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000028.jpg,Referans_Nesne_05.jpg,zoom_crop,0.21319977939128876,0.020417973399162292,0.20886357128620148,0.20886357128620148,320,360,640,540,0,0.01171875,0,0,0
frame_000028.jpg,Referans_Nesne_06.jpg,edge,0.31942152976989746,0.016110271215438843,,,,,,,0,0.01171875,0,0,0
frame_000029.jpg,Referans_Nesne_01.JPG,edge,0.17081335186958313,0.020576998591423035,0.20268328487873077,0.20268328487873077,0,180,320,360,0,0.01171875,0,0,0
frame_000029.jpg,Referans_Nesne_02.JPG,edge,0.36386752128601074,0.11993362009525299,0.30493929982185364,0.30493929982185364,0,180,320,360,10,0.009765625,1024,1024,0
frame_000029.jpg,Referans_Nesne_03.JPG,rot_p15,0.2300223559141159,0.0016627907752990723,,,,,,,0,0.009765625,0,0,0
frame_000029.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000029.jpg,Referans_Nesne_05.jpg,zoom_crop,0.23267489671707153,0.004443570971488953,,,,,,,0,0.009765625,0,0,0
frame_000029.jpg,Referans_Nesne_06.jpg,rot_m15,0.28145167231559753,0.023977041244506836,0.21415436267852783,0.21415436267852783,320,180,640,360,0,0.009765625,0,0,0
frame_000030.jpg,Referans_Nesne_01.JPG,edge,0.1940305233001709,0.03585980832576752,0.19515201449394226,0.19515201449394226,0,360,320,540,0,0.009765625,0,0,0
frame_000030.jpg,Referans_Nesne_02.JPG,edge,0.2974736988544464,0.0624985545873642,0.29848670959472656,0.29848670959472656,0,180,320,360,15,0.0146484375,1024,1024,0
frame_000030.jpg,Referans_Nesne_03.JPG,zoom_crop,0.21937958896160126,0.001469835638999939,,,,,,,0,0.0146484375,0,0,0
frame_000030.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000030.jpg,Referans_Nesne_05.jpg,zoom_crop,0.23939447104930878,0.013956010341644287,,,,,,,0,0.0146484375,0,0,0
frame_000030.jpg,Referans_Nesne_06.jpg,rot_m15,0.333349347114563,0.030406981706619263,0.29319173097610474,0.29319173097610474,320,180,640,360,17,0.0166015625,1024,1024,0
frame_000031.jpg,Referans_Nesne_01.JPG,edge,0.20888853073120117,0.05200508236885071,0.18438246846199036,0.18438246846199036,0,180,320,360,0,0.0166015625,0,0,0
frame_000031.jpg,Referans_Nesne_02.JPG,edge,0.3178033232688904,0.03483760356903076,0.30509740114212036,0.30509740114212036,320,180,640,360,24,0.0234375,1024,1024,0
frame_000031.jpg,Referans_Nesne_03.JPG,zoom_crop,0.24356839060783386,0.01112230122089386,,,,,,,0,0.0234375,0,0,0
frame_000031.jpg,Referans_Nesne_04.JPG,,,,,,,,,,,,,0
frame_000031.jpg,Referans_Nesne_05.jpg,zoom_crop,0.26237228512763977,0.025194376707077026,0.19511157274246216,0.19511157274246216,320,180,640,360,0,0.0234375,0,0,0
frame_000031.jpg,Referans_Nesne_06.jpg,rot_m15,0.35559648275375366,0.017701715230941772,,,,,,,0,0.0234375,0,0,0
frame_000032.jpg,Referans_Nesne_01.JPG,edge,0.23004871606826782,0.030520230531692505,0.18877342343330383,0.18877342343330383,0,180,320,360,0,0.0234375,0,0,0
frame_000032.jpg,Referans_Nesne_02.JPG,gray,0.38002416491508484,0.012953191995620728,,,,,,,0,0.0234375,0,0,0
frame_000032.jpg,Referans_Nesne_03.JPG,zoom_crop,0.3387703597545624,0.004322707653045654,,,,,,,0,0.0234375,0,0,0
