frame_name,reference_name,coarse_score,fine_score,left,top,right,bottom,detected
frame_000009.jpg,Referans_Nesne_01.JPG,0.17875517904758453,0.10468515753746033,0,360,320,540,0
frame_000009.jpg,Referans_Nesne_02.JPG,0.20050455629825592,0.29459312558174133,320,180,640,360,1
frame_000009.jpg,Referans_Nesne_03.JPG,0.17997188866138458,0.2502927780151367,320,180,640,360,1
frame_000009.jpg,Referans_Nesne_04.JPG,0.3419799506664276,0.23365432024002075,0,360,320,540,1
frame_000009.jpg,Referans_Nesne_05.jpg,0.17787539958953857,0.2631344199180603,320,180,640,360,1
frame_000009.jpg,Referans_Nesne_06.jpg,0.23771125078201294,0.23207403719425201,320,180,640,360,1
frame_000010.jpg,Referans_Nesne_01.JPG,0.15570275485515594,0.12814807891845703,320,180,640,360,0
frame_000010.jpg,Referans_Nesne_02.JPG,0.18629015982151031,0.2538212835788727,320,180,640,360,1
frame_000010.jpg,Referans_Nesne_03.JPG,0.1718796342611313,0.22437399625778198,320,180,640,360,1
frame_000010.jpg,Referans_Nesne_04.JPG,0.3223453760147095,0.23250436782836914,0,360,320,540,1
frame_000010.jpg,Referans_Nesne_05.jpg,0.1747359335422516,0.2505135238170624,320,180,640,360,1
frame_000010.jpg,Referans_Nesne_06.jpg,0.251066118478775,0.1595924347639084,320,360,640,540,0
frame_000011.jpg,Referans_Nesne_01.JPG,0.1719324290752411,0.10143746435642242,0,360,320,540,0
frame_000011.jpg,Referans_Nesne_02.JPG,0.21333065629005432,0.250868022441864,320,180,640,360,1
frame_000011.jpg,Referans_Nesne_03.JPG,0.17962437868118286,0.21910399198532104,320,180,640,360,1
frame_000011.jpg,Referans_Nesne_04.JPG,0.3399219214916229,0.22123058140277863,0,360,320,540,1
frame_000011.jpg,Referans_Nesne_05.jpg,0.19276443123817444,0.25254958868026733,320,180,640,360,1
frame_000011.jpg,Referans_Nesne_06.jpg,0.2698718309402466,0.28343886137008667,0,360,320,540,1
frame_000012.jpg,Referans_Nesne_01.JPG,0.14469391107559204,0.14065954089164734,0,0,320,180,0
frame_000012.jpg,Referans_Nesne_02.JPG,0.2166411131620407,0.26652008295059204,320,180,640,360,1
frame_000012.jpg,Referans_Nesne_03.JPG,0.21143439412117004,0.2415488362312317,320,180,640,360,1
frame_000012.jpg,Referans_Nesne_04.JPG,0.26819780468940735,0.22417347133159637,0,360,320,540,1
frame_000012.jpg,Referans_Nesne_05.jpg,0.19786320626735687,0.2740342617034912,320,180,640,360,1
frame_000012.jpg,Referans_Nesne_06.jpg,0.2759852707386017,0.2611679434776306,0,360,320,540,1
frame_000013.jpg,Referans_Nesne_01.JPG,0.16217298805713654,0.12179449200630188,0,360,320,540,0
frame_000013.jpg,Referans_Nesne_02.JPG,0.2110353708267212,0.16848279535770416,320,180,640,360,1
frame_000013.jpg,Referans_Nesne_03.JPG,0.18851299583911896,0.148287832736969,320,180,640,360,0
frame_000013.jpg,Referans_Nesne_04.JPG,0.2892651855945587,0.23728005588054657,0,360,320,540,1
frame_000013.jpg,Referans_Nesne_05.jpg,0.21675550937652588,0.18218763172626495,320,180,640,360,1
frame_000013.jpg,Referans_Nesne_06.jpg,0.2558600604534149,0.23691953718662262,0,360,320,540,1
frame_000014.jpg,Referans_Nesne_01.JPG,0.14122597873210907,0.14750903844833374,0,0,320,180,0
frame_000014.jpg,Referans_Nesne_02.JPG,0.17823073267936707,0.14888523519039154,320,180,640,360,0
frame_000014.jpg,Referans_Nesne_03.JPG,0.17679822444915771,0.12004850059747696,320,180,640,360,0
frame_000014.jpg,Referans_Nesne_04.JPG,0.2873958349227905,0.22951915860176086,0,360,320,540,1
frame_000014.jpg,Referans_Nesne_05.jpg,0.18351013958454132,0.15632960200309753,320,180,640,360,0
frame_000014.jpg,Referans_Nesne_06.jpg,0.3484320342540741,0.2581943869590759,0,360,320,540,1
frame_000015.jpg,Referans_Nesne_01.JPG,0.14776493608951569,0.14411696791648865,0,0,320,180,0
frame_000015.jpg,Referans_Nesne_02.JPG,0.20837503671646118,0.13480815291404724,320,180,640,360,0
frame_000015.jpg,Referans_Nesne_03.JPG,0.1646120250225067,0.11066703498363495,320,180,640,360,0
frame_000015.jpg,Referans_Nesne_04.JPG,0.2755679190158844,0.21006755530834198,0,360,320,540,1
frame_000015.jpg,Referans_Nesne_05.jpg,0.1846865713596344,0.14225351810455322,320,180,640,360,0
frame_000015.jpg,Referans_Nesne_06.jpg,0.3214053213596344,0.25282856822013855,0,360,320,540,1
frame_000016.jpg,Referans_Nesne_01.JPG,0.14741334319114685,0.1458657681941986,0,0,320,180,0
frame_000016.jpg,Referans_Nesne_02.JPG,0.24319301545619965,0.1590891182422638,320,180,640,360,0
frame_000016.jpg,Referans_Nesne_03.JPG,0.18127721548080444,0.1361536979675293,320,180,640,360,0
frame_000016.jpg,Referans_Nesne_04.JPG,0.29733026027679443,0.21351966261863708,0,360,320,540,1
frame_000016.jpg,Referans_Nesne_05.jpg,0.21181020140647888,0.16442227363586426,320,180,640,360,1
frame_000016.jpg,Referans_Nesne_06.jpg,0.30075204372406006,0.24232980608940125,0,360,320,540,1
frame_000017.jpg,Referans_Nesne_01.JPG,0.14512120187282562,0.16766870021820068,0,0,320,180,1
frame_000017.jpg,Referans_Nesne_02.JPG,0.19849605858325958,0.16883671283721924,320,180,640,360,1
frame_000017.jpg,Referans_Nesne_03.JPG,0.19912506639957428,0.11755142360925674,0,360,320,540,0
frame_000017.jpg,Referans_Nesne_04.JPG,0.2794888913631439,0.22961781919002533,0,360,320,540,1
frame_000017.jpg,Referans_Nesne_05.jpg,0.1942264437675476,0.1709328144788742,320,180,640,360,1
frame_000017.jpg,Referans_Nesne_06.jpg,0.2929956018924713,0.2188471108675003,0,360,320,540,1
frame_000018.jpg,Referans_Nesne_01.JPG,0.14159734547138214,0.10332299768924713,0,360,320,540,0
frame_000018.jpg,Referans_Nesne_02.JPG,0.20177710056304932,0.17983844876289368,320,180,640,360,1
frame_000018.jpg,Referans_Nesne_03.JPG,0.17260108888149261,0.11120256036520004,0,360,320,540,0
frame_000018.jpg,Referans_Nesne_04.JPG,0.30191290378570557,0.2253633737564087,0,360,320,540,1
frame_000018.jpg,Referans_Nesne_05.jpg,0.18809010088443756,0.17159375548362732,320,180,640,360,1
frame_000018.jpg,Referans_Nesne_06.jpg,0.2978920638561249,0.24100090563297272,0,360,320,540,1
frame_000019.jpg,Referans_Nesne_01.JPG,0.166184201836586,0.10190876573324203,0,360,320,540,0
frame_000019.jpg,Referans_Nesne_02.JPG,0.21007423102855682,0.17873121798038483,320,180,640,360,1
frame_000019.jpg,Referans_Nesne_03.JPG,0.1651240438222885,0.12597042322158813,0,180,320,360,0
frame_000019.jpg,Referans_Nesne_04.JPG,0.3084242343902588,0.20989789068698883,0,360,320,540,1
frame_000019.jpg,Referans_Nesne_05.jpg,0.20665401220321655,0.16917388141155243,320,180,640,360,1
frame_000019.jpg,Referans_Nesne_06.jpg,0.26280316710472107,0.2630848288536072,320,180,640,360,1
frame_000020.jpg,Referans_Nesne_01.JPG,0.17762279510498047,0.18475952744483948,320,360,640,540,1
frame_000020.jpg,Referans_Nesne_02.JPG,0.21569867432117462,0.15585248172283173,320,180,640,360,0
frame_000020.jpg,Referans_Nesne_03.JPG,0.18007680773735046,0.12067785859107971,320,180,640,360,0
frame_000020.jpg,Referans_Nesne_04.JPG,0.32231009006500244,0.21732893586158752,0,360,320,540,1
frame_000020.jpg,Referans_Nesne_05.jpg,0.21690130233764648,0.1496281772851944,320,180,640,360,0
frame_000020.jpg,Referans_Nesne_06.jpg,0.31906551122665405,0.2720067501068115,320,180,640,360,1
frame_000021.jpg,Referans_Nesne_01.JPG,0.17523786425590515,0.12802374362945557,0,360,320,540,0
frame_000021.jpg,Referans_Nesne_02.JPG,0.21456971764564514,0.16590605676174164,320,180,640,360,1
frame_000021.jpg,Referans_Nesne_03.JPG,0.1646834909915924,0.14909464120864868,0,180,320,360,0
frame_000021.jpg,Referans_Nesne_04.JPG,0.29124417901039124,0.22644531726837158,0,360,320,540,1
frame_000021.jpg,Referans_Nesne_05.jpg,0.19841217994689941,0.16359449923038483,320,180,640,360,1
frame_000021.jpg,Referans_Nesne_06.jpg,0.23101966083049774,0.19219987094402313,0,360,320,540,1
frame_000022.jpg,Referans_Nesne_01.JPG,0.1732025444507599,0.1124502569437027,0,360,320,540,0
frame_000022.jpg,Referans_Nesne_02.JPG,0.19803446531295776,0.1894485205411911,320,180,640,360,1
frame_000022.jpg,Referans_Nesne_03.JPG,0.1744757741689682,0.13866156339645386,0,180,320,360,0
frame_000022.jpg,Referans_Nesne_04.JPG,0.29068097472190857,0.22892898321151733,0,360,320,540,1
frame_000022.jpg,Referans_Nesne_05.jpg,0.18160861730575562,0.18986664712429047,320,180,640,360,1
frame_000022.jpg,Referans_Nesne_06.jpg,0.24837256968021393,0.25982534885406494,320,360,640,540,1
frame_000023.jpg,Referans_Nesne_01.JPG,0.1593872308731079,0.12636815011501312,0,360,320,540,0
frame_000023.jpg,Referans_Nesne_02.JPG,0.17935147881507874,0.18464604020118713,320,360,640,540,1
frame_000023.jpg,Referans_Nesne_03.JPG,0.1480245590209961,0.14309023320674896,320,360,640,540,0
frame_000023.jpg,Referans_Nesne_04.JPG,0.2722010314464569,0.22490620613098145,0,360,320,540,1
frame_000023.jpg,Referans_Nesne_05.jpg,0.16260404884815216,0.18606412410736084,320,360,640,540,1
frame_000023.jpg,Referans_Nesne_06.jpg,0.23141837120056152,0.20709733664989471,0,360,320,540,1
frame_000024.jpg,Referans_Nesne_01.JPG,0.1395072638988495,,,,,,0
frame_000024.jpg,Referans_Nesne_02.JPG,0.18238268792629242,0.18983104825019836,320,180,640,360,1
frame_000024.jpg,Referans_Nesne_03.JPG,0.15356342494487762,0.14434759318828583,320,180,640,360,0
frame_000024.jpg,Referans_Nesne_04.JPG,0.257981538772583,0.23385211825370789,0,360,320,540,1
frame_000024.jpg,Referans_Nesne_05.jpg,0.17895551025867462,0.17274127900600433,320,180,640,360,1
frame_000024.jpg,Referans_Nesne_06.jpg,0.271691232919693,0.2998102903366089,320,0,640,180,1
frame_000025.jpg,Referans_Nesne_01.JPG,0.15510758757591248,0.1352207362651825,0,360,320,540,0
frame_000025.jpg,Referans_Nesne_02.JPG,0.19007760286331177,0.16738936305046082,320,180,640,360,1
frame_000025.jpg,Referans_Nesne_03.JPG,0.18102598190307617,0.13753251731395721,320,180,640,360,0
frame_000025.jpg,Referans_Nesne_04.JPG,0.268403023481369,0.25149211287498474,0,360,320,540,1
frame_000025.jpg,Referans_Nesne_05.jpg,0.15806864202022552,0.15255433320999146,320,180,640,360,0
frame_000025.jpg,Referans_Nesne_06.jpg,0.2540968358516693,0.2313997745513916,320,360,640,540,1
frame_000026.jpg,Referans_Nesne_01.JPG,0.14888598024845123,0.13099533319473267,0,180,320,360,0
frame_000026.jpg,Referans_Nesne_02.JPG,0.2100123018026352,0.1527029126882553,320,180,640,360,0
frame_000026.jpg,Referans_Nesne_03.JPG,0.18944372236728668,0.1295432150363922,320,180,640,360,0
frame_000026.jpg,Referans_Nesne_04.JPG,0.2703924775123596,0.23920653760433197,0,360,320,540,1
frame_000026.jpg,Referans_Nesne_05.jpg,0.19001662731170654,0.14441828429698944,320,180,640,360,0
frame_000026.jpg,Referans_Nesne_06.jpg,0.2690716087818146,0.2856423854827881,320,360,640,540,1
frame_000027.jpg,Referans_Nesne_01.JPG,0.17235013842582703,0.14031463861465454,0,360,320,540,0
frame_000027.jpg,Referans_Nesne_02.JPG,0.19892314076423645,0.18247950077056885,320,180,640,360,1
frame_000027.jpg,Referans_Nesne_03.JPG,0.16816745698451996,0.1472092568874359,320,180,640,360,0
frame_000027.jpg,Referans_Nesne_04.JPG,0.30344119668006897,0.23627367615699768,0,360,320,540,1
frame_000027.jpg,Referans_Nesne_05.jpg,0.18877455592155457,0.16165314614772797,320,180,640,360,1
frame_000027.jpg,Referans_Nesne_06.jpg,0.212816059589386,0.23027817904949188,320,180,640,360,1
frame_000028.jpg,Referans_Nesne_01.JPG,0.15737766027450562,0.1169079840183258,0,180,320,360,0
frame_000028.jpg,Referans_Nesne_02.JPG,0.16472800076007843,0.15398509800434113,320,180,640,360,0
frame_000028.jpg,Referans_Nesne_03.JPG,0.16157196462154388,0.14977329969406128,0,360,320,540,0
frame_000028.jpg,Referans_Nesne_04.JPG,0.25577613711357117,0.23150190711021423,0,180,320,360,1
frame_000028.jpg,Referans_Nesne_05.jpg,0.19278199970722198,0.19745266437530518,320,360,640,540,1
frame_000028.jpg,Referans_Nesne_06.jpg,0.24246470630168915,0.21127668023109436,320,180,640,360,1
frame_000029.jpg,Referans_Nesne_01.JPG,0.12808655202388763,,,,,,0
frame_000029.jpg,Referans_Nesne_02.JPG,0.23867326974868774,0.24533569812774658,320,180,640,360,1
frame_000029.jpg,Referans_Nesne_03.JPG,0.18846586346626282,0.2024926096200943,320,180,640,360,1
frame_000029.jpg,Referans_Nesne_04.JPG,0.24626711010932922,0.24003180861473083,320,180,640,360,1
frame_000029.jpg,Referans_Nesne_05.jpg,0.218667134642601,0.20944088697433472,320,180,640,360,1
frame_000029.jpg,Referans_Nesne_06.jpg,0.22644563019275665,0.16798293590545654,0,180,320,360,1
frame_000030.jpg,Referans_Nesne_01.JPG,0.13460180163383484,,,,,,0
frame_000030.jpg,Referans_Nesne_02.JPG,0.2213726043701172,0.15755420923233032,320,180,640,360,0
frame_000030.jpg,Referans_Nesne_03.JPG,0.18321062624454498,0.1382797360420227,320,180,640,360,0
frame_000030.jpg,Referans_Nesne_04.JPG,0.26409900188446045,0.2649880647659302,320,180,640,360,1
frame_000030.jpg,Referans_Nesne_05.jpg,0.22126850485801697,0.15528516471385956,320,180,640,360,0
frame_000030.jpg,Referans_Nesne_06.jpg,0.28475287556648254,0.26573437452316284,320,180,640,360,1
frame_000031.jpg,Referans_Nesne_01.JPG,0.13508614897727966,,,,,,0
frame_000031.jpg,Referans_Nesne_02.JPG,0.2727538049221039,0.19481080770492554,320,180,640,360,1
frame_000031.jpg,Referans_Nesne_03.JPG,0.19964103400707245,0.15880873799324036,320,180,640,360,0
frame_000031.jpg,Referans_Nesne_04.JPG,0.2663039267063141,0.23509377241134644,320,180,640,360,1
frame_000031.jpg,Referans_Nesne_05.jpg,0.23593659698963165,0.17457905411720276,320,180,640,360,1
frame_000031.jpg,Referans_Nesne_06.jpg,0.3048754632472992,0.24050474166870117,320,180,640,360,1
frame_000032.jpg,Referans_Nesne_01.JPG,0.17939393222332,0.12408725172281265,0,180,320,360,0
frame_000032.jpg,Referans_Nesne_02.JPG,0.36284247040748596,0.19600218534469604,320,180,640,360,1
frame_000032.jpg,Referans_Nesne_03.JPG,0.29325592517852783,0.16723811626434326,320,180,640,360,1
frame_000032.jpg,Referans_Nesne_04.JPG,0.2755710184574127,0.2189790904521942,0,180,320,360,1
frame_000032.jpg,Referans_Nesne_05.jpg,0.2955324947834015,0.1740715056657791,320,180,640,360,1
frame_000032.jpg,Referans_Nesne_06.jpg,0.3019447922706604,0.26021459698677063,320,0,640,180,1
frame_000033.jpg,Referans_Nesne_01.JPG,0.1637040078639984,0.10050440579652786,0,180,320,360,0
frame_000033.jpg,Referans_Nesne_02.JPG,0.24780817329883575,0.21740204095840454,320,180,640,360,1
frame_000033.jpg,Referans_Nesne_03.JPG,0.20769454538822174,0.19295737147331238,320,180,640,360,1
frame_000033.jpg,Referans_Nesne_04.JPG,0.2407435029745102,0.22023461759090424,0,180,320,360,1
frame_000033.jpg,Referans_Nesne_05.jpg,0.2222484052181244,0.18940234184265137,320,180,640,360,1
frame_000033.jpg,Referans_Nesne_06.jpg,0.2834954261779785,0.20989252626895905,320,180,640,360,1
frame_000034.jpg,Referans_Nesne_01.JPG,0.16854099929332733,0.1031566858291626,0,180,320,360,0
frame_000034.jpg,Referans_Nesne_02.JPG,0.29143449664115906,0.3003538250923157,320,0,640,180,1
frame_000034.jpg,Referans_Nesne_03.JPG,0.23011308908462524,0.14111542701721191,320,180,640,360,0
frame_000034.jpg,Referans_Nesne_04.JPG,0.2738923132419586,0.23470479249954224,0,180,320,360,1
frame_000034.jpg,Referans_Nesne_05.jpg,0.2591555118560791,0.14458322525024414,320,180,640,360,0
frame_000034.jpg,Referans_Nesne_06.jpg,0.2819308340549469,0.18522536754608154,320,180,640,360,1
frame_000035.jpg,Referans_Nesne_01.JPG,0.1756383180618286,0.14389166235923767,0,180,320,360,0
frame_000035.jpg,Referans_Nesne_02.JPG,0.2823353409767151,0.21942374110221863,320,0,640,180,1
frame_000035.jpg,Referans_Nesne_03.JPG,0.20007985830307007,0.1365189403295517,0,0,320,180,0
frame_000035.jpg,Referans_Nesne_04.JPG,0.2462456077337265,0.21367543935775757,0,180,320,360,1
frame_000035.jpg,Referans_Nesne_05.jpg,0.20694752037525177,0.1278703361749649,320,360,640,540,0
frame_000035.jpg,Referans_Nesne_06.jpg,0.23720860481262207,0.35126328468322754,320,0,640,180,1
frame_000036.jpg,Referans_Nesne_01.JPG,0.18155398964881897,0.15682010352611542,0,180,320,360,0
frame_000036.jpg,Referans_Nesne_02.JPG,0.2935169041156769,0.20162418484687805,320,0,640,180,1
frame_000036.jpg,Referans_Nesne_03.JPG,0.17620503902435303,0.1401275098323822,0,0,320,180,0
frame_000036.jpg,Referans_Nesne_04.JPG,0.22230009734630585,0.2366570085287094,0,180,320,360,1
frame_000036.jpg,Referans_Nesne_05.jpg,0.184078186750412,0.15919846296310425,320,0,640,180,0
frame_000036.jpg,Referans_Nesne_06.jpg,0.24256372451782227,0.3449706435203552,320,0,640,180,1
frame_000037.jpg,Referans_Nesne_01.JPG,0.21462856233119965,0.16113609075546265,0,180,320,360,1
frame_000037.jpg,Referans_Nesne_02.JPG,0.24729332327842712,0.18092304468154907,320,0,640,180,1
frame_000037.jpg,Referans_Nesne_03.JPG,0.1855749934911728,0.09820342808961868,0,180,320,360,0
frame_000037.jpg,Referans_Nesne_04.JPG,0.26227468252182007,0.23395925760269165,0,180,320,360,1
frame_000037.jpg,Referans_Nesne_05.jpg,0.18940146267414093,0.11636359244585037,320,360,640,540,0
frame_000037.jpg,Referans_Nesne_06.jpg,0.2438628375530243,0.28702154755592346,320,180,640,360,1
frame_000038.jpg,Referans_Nesne_01.JPG,0.2324729859828949,0.1526017189025879,320,0,640,180,0
frame_000038.jpg,Referans_Nesne_02.JPG,0.22801661491394043,0.23141945898532867,320,0,640,180,1
frame_000038.jpg,Referans_Nesne_03.JPG,0.18884828686714172,0.20396432280540466,320,180,640,360,1
frame_000038.jpg,Referans_Nesne_04.JPG,0.2901059091091156,0.23211270570755005,320,0,640,180,1
frame_000038.jpg,Referans_Nesne_05.jpg,0.18104033172130585,0.2056482583284378,320,0,640,180,1
frame_000038.jpg,Referans_Nesne_06.jpg,0.26957306265830994,0.2773643136024475,320,180,640,360,1
frame_000039.jpg,Referans_Nesne_01.JPG,0.22793935239315033,0.1637917309999466,320,0,640,180,1
frame_000039.jpg,Referans_Nesne_02.JPG,0.20878265798091888,0.10889387130737305,320,360,640,540,0
frame_000039.jpg,Referans_Nesne_03.JPG,0.20180241763591766,0.19875574111938477,320,180,640,360,1
frame_000039.jpg,Referans_Nesne_04.JPG,0.30342942476272583,0.2228439897298813,320,0,640,180,1
frame_000039.jpg,Referans_Nesne_05.jpg,0.19815388321876526,0.1106642633676529,320,360,640,540,0
frame_000039.jpg,Referans_Nesne_06.jpg,0.20907902717590332,0.2641638517379761,320,180,640,360,1
frame_000040.jpg,Referans_Nesne_01.JPG,0.25462397933006287,0.17364102602005005,320,0,640,180,1
frame_000040.jpg,Referans_Nesne_02.JPG,0.21993152797222137,0.1343509554862976,640,0,960,180,0
frame_000040.jpg,Referans_Nesne_03.JPG,0.22294534742832184,0.18125230073928833,320,180,640,360,1
frame_000040.jpg,Referans_Nesne_04.JPG,0.3433239459991455,0.23962177336215973,320,0,640,180,1
frame_000040.jpg,Referans_Nesne_05.jpg,0.1921215057373047,0.18527425825595856,320,180,640,360,1
frame_000040.jpg,Referans_Nesne_06.jpg,0.22802236676216125,0.195762500166893,320,180,640,360,1
frame_000041.jpg,Referans_Nesne_01.JPG,0.19789132475852966,0.20366933941841125,320,0,640,180,1
frame_000041.jpg,Referans_Nesne_02.JPG,0.21372506022453308,0.22540204226970673,320,180,640,360,1
frame_000041.jpg,Referans_Nesne_03.JPG,0.249329075217247,0.1984029859304428,320,180,640,360,1
frame_000041.jpg,Referans_Nesne_04.JPG,0.2876942455768585,0.2582293152809143,320,0,640,180,1
frame_000041.jpg,Referans_Nesne_05.jpg,0.22432354092597961,0.19633986055850983,320,180,640,360,1
frame_000041.jpg,Referans_Nesne_06.jpg,0.26036590337753296,0.2645934224128723,640,0,960,180,1
frame_000042.jpg,Referans_Nesne_01.JPG,0.15261617302894592,0.1179099977016449,320,180,640,360,0
frame_000042.jpg,Referans_Nesne_02.JPG,0.22026725113391876,0.1125536784529686,320,360,640,540,0
frame_000042.jpg,Referans_Nesne_03.JPG,0.2617054879665375,0.17532660067081451,320,180,640,360,1
frame_000042.jpg,Referans_Nesne_04.JPG,0.2522227466106415,0.1938314437866211,320,360,640,540,1
frame_000042.jpg,Referans_Nesne_05.jpg,0.2333311140537262,0.12646031379699707,320,360,640,540,0
frame_000042.jpg,Referans_Nesne_06.jpg,0.26311272382736206,0.28921180963516235,640,0,960,180,1
frame_000043.jpg,Referans_Nesne_01.JPG,0.17610058188438416,0.11160441488027573,320,180,640,360,0
frame_000043.jpg,Referans_Nesne_02.JPG,0.24514704942703247,0.15336152911186218,320,360,640,540,0
frame_000043.jpg,Referans_Nesne_03.JPG,0.23213604092597961,0.17150208353996277,320,180,640,360,1
frame_000043.jpg,Referans_Nesne_04.JPG,0.25059419870376587,0.2587384879589081,640,180,960,360,1
frame_000043.jpg,Referans_Nesne_05.jpg,0.24102278053760529,0.16719171404838562,320,360,640,540,1
frame_000043.jpg,Referans_Nesne_06.jpg,0.289895236492157,0.2727088928222656,640,0,960,180,1
