frame_name,reference_name,best_variant,coarse_score,coarse_margin,fine_score,fine_margin,left,top,right,bottom,orb_good_matches,ref_keypoints,cand_keypoints,detected
frame_000008.jpg,Referans_Nesne_06.jpg,center_crop,0.2633720934391022,0.01219099760055542,0.2684955596923828,0.2684955596923828,0,360,320,540,3,500,383,0
frame_000009.jpg,Referans_Nesne_01.JPG,gray,0.20453163981437683,0.021734818816184998,0.1342359185218811,0.1342359185218811,0,360,320,540,0,0,0,0
frame_000009.jpg,Referans_Nesne_02.JPG,gray,0.22002585232257843,0.018534094095230103,0.30893778800964355,0.30893778800964355,320,180,640,360,2,500,415,0
frame_000009.jpg,Referans_Nesne_03.JPG,zoom_in,0.26073625683784485,0.06364236772060394,0.32424551248550415,0.32424551248550415,320,180,640,360,4,500,415,0
frame_000009.jpg,Referans_Nesne_04.JPG,contrast_up,0.34699395298957825,0.00501444935798645,,,,,,,0,0,0,0
frame_000009.jpg,Referans_Nesne_05.jpg,zoom_in,0.19674052298069,0.018865182995796204,0.28561046719551086,0.28561046719551086,320,180,640,360,1,500,415,0
frame_000009.jpg,Referans_Nesne_06.jpg,center_crop,0.25346463918685913,0.0045623779296875,,,,,,,0,0,0,0
frame_000010.jpg,Referans_Nesne_01.JPG,gray,0.17501021921634674,0.01161368191242218,0.14125439524650574,0.14125439524650574,320,180,640,360,0,0,0,0
frame_000010.jpg,Referans_Nesne_02.JPG,gray,0.19968894124031067,0.012269288301467896,0.27535971999168396,0.27535971999168396,320,180,640,360,3,500,418,0
frame_000010.jpg,Referans_Nesne_03.JPG,zoom_in,0.2570134401321411,0.06920690834522247,0.29483187198638916,0.29483187198638916,320,180,640,360,3,500,418,0
frame_000010.jpg,Referans_Nesne_04.JPG,contrast_up,0.327837198972702,0.003979742527008057,,,,,,,0,0,0,0
frame_000010.jpg,Referans_Nesne_05.jpg,zoom_in,0.19782114028930664,0.022624075412750244,0.275596559047699,0.275596559047699,320,180,640,360,4,500,418,0
frame_000010.jpg,Referans_Nesne_06.jpg,center_crop,0.2773420214653015,0.010508149862289429,0.28590577840805054,0.28590577840805054,0,360,320,540,3,500,381,0
frame_000011.jpg,Referans_Nesne_01.JPG,gray,0.19748492538928986,0.020101487636566162,0.1309627741575241,0.1309627741575241,0,360,320,540,0,0,0,0
frame_000011.jpg,Referans_Nesne_02.JPG,gray,0.23098726570606232,0.016222819685935974,0.26923707127571106,0.26923707127571106,320,180,640,360,0,500,412,0
frame_000011.jpg,Referans_Nesne_03.JPG,zoom_in,0.2555198669433594,0.0605686753988266,0.2788742780685425,0.2788742780685425,320,180,640,360,2,500,412,0
frame_000011.jpg,Referans_Nesne_04.JPG,contrast_up,0.3449888527393341,0.0043408870697021484,,,,,,,0,0,0,0
frame_000011.jpg,Referans_Nesne_05.jpg,zoom_in,0.2162315845489502,0.022800520062446594,0.28126704692840576,0.28126704692840576,320,180,640,360,1,500,412,0
frame_000011.jpg,Referans_Nesne_06.jpg,center_crop,0.30076196789741516,0.008752644062042236,,,,,,,0,0,0,0
frame_000012.jpg,Referans_Nesne_01.JPG,gray,0.1601896733045578,0.008483856916427612,,,,,,,0,0,0,0
frame_000012.jpg,Referans_Nesne_02.JPG,gray,0.22704501450061798,0.008008688688278198,,,,,,,0,0,0,0
frame_000012.jpg,Referans_Nesne_03.JPG,zoom_in,0.2959055006504059,0.06631219387054443,0.3036736845970154,0.3036736845970154,320,180,640,360,2,500,414,0
frame_000012.jpg,Referans_Nesne_04.JPG,contrast_up,0.27487123012542725,0.004716962575912476,,,,,,,0,0,0,0
frame_000012.jpg,Referans_Nesne_05.jpg,zoom_in,0.22327610850334167,0.024101227521896362,0.30442526936531067,0.30442526936531067,320,180,640,360,5,500,414,0
frame_000012.jpg,Referans_Nesne_06.jpg,center_crop,0.30418163537979126,0.008036524057388306,,,,,,,0,0,0,0
frame_000013.jpg,Referans_Nesne_01.JPG,gray,0.18363963067531586,0.014561504125595093,0.14932869374752045,0.14932869374752045,0,360,320,540,0,0,0,0
frame_000013.jpg,Referans_Nesne_02.JPG,gray,0.2247706651687622,0.011652901768684387,0.18518732488155365,0.18518732488155365,320,180,640,360,2,500,414,0
frame_000013.jpg,Referans_Nesne_03.JPG,zoom_in,0.27189984917640686,0.06086863577365875,0.2089487910270691,0.2089487910270691,320,180,640,360,3,500,414,0
frame_000013.jpg,Referans_Nesne_04.JPG,contrast_up,0.2947397232055664,0.0022960305213928223,,,,,,,0,0,0,0
frame_000013.jpg,Referans_Nesne_05.jpg,zoom_in,0.2345103770494461,0.017754897475242615,0.20285490155220032,0.20285490155220032,320,180,640,360,1,500,414,0
frame_000013.jpg,Referans_Nesne_06.jpg,center_crop,0.2799071669578552,0.0064966678619384766,,,,,,,0,0,0,0
frame_000014.jpg,Referans_Nesne_01.JPG,gray,0.1565624326467514,0.008732929825782776,,,,,,,0,0,0,0
frame_000014.jpg,Referans_Nesne_02.JPG,gray,0.20111411809921265,0.0020136982202529907,,,,,,,0,0,0,0
frame_000014.jpg,Referans_Nesne_03.JPG,zoom_in,0.26847052574157715,0.06701549887657166,0.18843327462673187,0.18843327462673187,320,180,640,360,4,500,416,0
frame_000014.jpg,Referans_Nesne_04.JPG,contrast_up,0.29528164863586426,0.00758129358291626,,,,,,,0,0,0,0
frame_000014.jpg,Referans_Nesne_05.jpg,zoom_in,0.20167143642902374,0.017332732677459717,0.17389509081840515,0.17389509081840515,320,180,640,360,3,500,416,0
frame_000014.jpg,Referans_Nesne_06.jpg,center_crop,0.3674767017364502,0.006347090005874634,,,,,,,0,0,0,0
frame_000015.jpg,Referans_Nesne_01.JPG,gray,0.16233910620212555,0.00718630850315094,,,,,,,0,0,0,0
frame_000015.jpg,Referans_Nesne_02.JPG,gray,0.21698835492134094,0.006473958492279053,,,,,,,0,0,0,0
frame_000015.jpg,Referans_Nesne_03.JPG,zoom_in,0.24110417068004608,0.05786393582820892,0.16667599976062775,0.16667599976062775,320,180,640,360,3,500,413,0
frame_000015.jpg,Referans_Nesne_04.JPG,contrast_up,0.282000333070755,0.006062537431716919,,,,,,,0,0,0,0
frame_000015.jpg,Referans_Nesne_05.jpg,zoom_in,0.20641818642616272,0.021731853485107422,0.17331376671791077,0.17331376671791077,320,180,640,360,2,500,413,0
frame_000015.jpg,Referans_Nesne_06.jpg,center_crop,0.34286582469940186,0.0019320249557495117,,,,,,,0,0,0,0
frame_000016.jpg,Referans_Nesne_01.JPG,gray,0.15660618245601654,0.003313809633255005,,,,,,,0,0,0,0
frame_000016.jpg,Referans_Nesne_02.JPG,gray,0.24566370248794556,0.0013173669576644897,,,,,,,0,0,0,0
frame_000016.jpg,Referans_Nesne_03.JPG,zoom_in,0.24940091371536255,0.054442569613456726,0.16540177166461945,0.16540177166461945,0,360,320,540,1,500,407,0
frame_000016.jpg,Referans_Nesne_04.JPG,contrast_up,0.3007025718688965,0.0033726394176483154,,,,,,,0,0,0,0
frame_000016.jpg,Referans_Nesne_05.jpg,zoom_in,0.23921427130699158,0.026790276169776917,0.20177467167377472,0.20177467167377472,320,180,640,360,1,500,410,0
frame_000016.jpg,Referans_Nesne_06.jpg,perspective_top_soft,0.32540127635002136,0.005340754985809326,,,,,,,0,0,0,0
frame_000017.jpg,Referans_Nesne_01.JPG,gray,0.15536727011203766,0.00394284725189209,,,,,,,0,0,0,0
frame_000017.jpg,Referans_Nesne_02.JPG,gray,0.21003971993923187,0.007335647940635681,,,,,,,0,0,0,0
frame_000017.jpg,Referans_Nesne_03.JPG,zoom_in,0.2648211717605591,0.05322122573852539,0.17857757210731506,0.17857757210731506,0,360,320,540,3,500,405,0
frame_000017.jpg,Referans_Nesne_04.JPG,blur_light,0.28124257922172546,7.867813110351562e-06,,,,,,,0,0,0,0
frame_000017.jpg,Referans_Nesne_05.jpg,zoom_in,0.21985512971878052,0.025016531348228455,0.20385795831680298,0.20385795831680298,320,180,640,360,2,500,408,0
frame_000017.jpg,Referans_Nesne_06.jpg,center_crop,0.32134556770324707,0.0019773542881011963,,,,,,,0,0,0,0
frame_000018.jpg,Referans_Nesne_01.JPG,gray,0.17201517522335052,0.025248512625694275,0.12730666995048523,0.12730666995048523,0,360,320,540,0,0,0,0
frame_000018.jpg,Referans_Nesne_02.JPG,zoom_in,0.21058426797389984,0.006828233599662781,,,,,,,0,0,0,0
frame_000018.jpg,Referans_Nesne_03.JPG,zoom_in,0.2376493662595749,0.05517826974391937,0.17565065622329712,0.17565065622329712,0,360,320,540,3,500,404,0
frame_000018.jpg,Referans_Nesne_04.JPG,contrast_up,0.3053559362888336,0.0034433603286743164,,,,,,,0,0,0,0
frame_000018.jpg,Referans_Nesne_05.jpg,zoom_in,0.20437100529670715,0.015729516744613647,0.19713549315929413,0.19713549315929413,320,180,640,360,1,500,407,0
frame_000018.jpg,Referans_Nesne_06.jpg,perspective_top_soft,0.3166424036026001,0.0007384121417999268,,,,,,,0,0,0,0
frame_000019.jpg,Referans_Nesne_01.JPG,gray,0.19496208429336548,0.023178040981292725,0.12186305224895477,0.12186305224895477,0,360,320,540,0,0,0,0
frame_000019.jpg,Referans_Nesne_02.JPG,zoom_in,0.2246764749288559,0.013014659285545349,0.18989446759223938,0.18989446759223938,320,180,640,360,5,500,416,0
frame_000019.jpg,Referans_Nesne_03.JPG,zoom_in,0.21526013314723969,0.038615137338638306,0.1996566206216812,0.1996566206216812,0,360,320,540,1,500,401,0
frame_000019.jpg,Referans_Nesne_04.JPG,contrast_up,0.3113362491130829,0.002912372350692749,,,,,,,0,0,0,0
frame_000019.jpg,Referans_Nesne_05.jpg,zoom_in,0.22873547673225403,0.02208155393600464,0.20238527655601501,0.20238527655601501,320,180,640,360,2,500,416,0
frame_000019.jpg,Referans_Nesne_06.jpg,center_crop,0.2797392010688782,0.0025125443935394287,,,,,,,0,0,0,0
frame_000020.jpg,Referans_Nesne_01.JPG,gray,0.20908799767494202,0.028646156191825867,0.13963568210601807,0.13963568210601807,0,360,320,540,0,0,0,0
frame_000020.jpg,Referans_Nesne_02.JPG,zoom_in,0.22634798288345337,0.00843532383441925,,,,,,,0,0,0,0
frame_000020.jpg,Referans_Nesne_03.JPG,zoom_in,0.24142107367515564,0.04386042058467865,0.17164117097854614,0.17164117097854614,0,0,320,180,1,500,415,0
frame_000020.jpg,Referans_Nesne_04.JPG,blur_light,0.32475680112838745,0.0009382069110870361,,,,,,,0,0,0,0
frame_000020.jpg,Referans_Nesne_05.jpg,zoom_in,0.22105714678764343,0.004155859351158142,,,,,,,0,0,0,0
frame_000020.jpg,Referans_Nesne_06.jpg,center_crop,0.3297176957130432,0.0007473230361938477,,,,,,,0,0,0,0
frame_000021.jpg,Referans_Nesne_01.JPG,gray,0.20807930827140808,0.02988944947719574,0.15148568153381348,0.15148568153381348,0,360,320,540,0,0,0,0
frame_000021.jpg,Referans_Nesne_02.JPG,zoom_in,0.23158085346221924,0.014986768364906311,0.18304112553596497,0.18304112553596497,320,180,640,360,4,500,417,0
frame_000021.jpg,Referans_Nesne_03.JPG,zoom_in,0.20861467719078064,0.031933799386024475,0.19793827831745148,0.19793827831745148,0,180,320,360,3,500,375,0
frame_000021.jpg,Referans_Nesne_04.JPG,contrast_up,0.29323723912239075,0.001993417739868164,,,,,,,0,0,0,0
frame_000021.jpg,Referans_Nesne_05.jpg,zoom_in,0.22080685198307037,0.0222921222448349,0.19477523863315582,0.19477523863315582,320,180,640,360,1,500,417,0
frame_000021.jpg,Referans_Nesne_06.jpg,center_crop,0.2583765983581543,0.004114598035812378,,,,,,,0,0,0,0
frame_000022.jpg,Referans_Nesne_01.JPG,gray,0.20496119558811188,0.02856878936290741,0.13843822479248047,0.13843822479248047,0,360,320,540,0,0,0,0
frame_000022.jpg,Referans_Nesne_02.JPG,zoom_in,0.21192628145217896,0.012894392013549805,0.20338661968708038,0.20338661968708038,320,180,640,360,5,500,420,0
frame_000022.jpg,Referans_Nesne_03.JPG,zoom_in,0.21507756412029266,0.02818213403224945,0.19686976075172424,0.19686976075172424,320,180,640,360,5,500,420,0
frame_000022.jpg,Referans_Nesne_04.JPG,contrast_up,0.2928847670555115,0.0022039711475372314,,,,,,,0,0,0,0
frame_000022.jpg,Referans_Nesne_05.jpg,zoom_in,0.20597754418849945,0.023269623517990112,0.22364598512649536,0.22364598512649536,320,180,640,360,3,500,420,0
frame_000022.jpg,Referans_Nesne_06.jpg,center_crop,0.2625572681427002,0.002898693084716797,,,,,,,0,0,0,0
frame_000023.jpg,Referans_Nesne_01.JPG,gray,0.19435618817806244,0.03140953183174133,0.14582517743110657,0.14582517743110657,0,360,320,540,0,0,0,0
frame_000023.jpg,Referans_Nesne_02.JPG,zoom_in,0.18483321368694305,0.003511682152748108,,,,,,,0,0,0,0
frame_000023.jpg,Referans_Nesne_03.JPG,zoom_in,0.1950170397758484,0.03252729773521423,0.20413576066493988,0.20413576066493988,320,360,640,540,2,500,382,0
frame_000023.jpg,Referans_Nesne_04.JPG,orig,0.27220064401626587,0.0,,,,,,,0,0,0,0
frame_000023.jpg,Referans_Nesne_05.jpg,zoom_in,0.1960727870464325,0.0334688276052475,0.21083113551139832,0.21083113551139832,320,360,640,540,1,500,382,0
frame_000023.jpg,Referans_Nesne_06.jpg,center_crop,0.27429789304733276,0.008970916271209717,,,,,,,0,0,0,0
frame_000024.jpg,Referans_Nesne_01.JPG,gray,0.1735617071390152,0.029508590698242188,0.15693573653697968,0.15693573653697968,0,360,320,540,0,0,0,0
frame_000024.jpg,Referans_Nesne_02.JPG,zoom_in,0.1998356580734253,0.010557830333709717,0.1975594460964203,0.1975594460964203,320,180,640,360,4,500,423,0
frame_000024.jpg,Referans_Nesne_03.JPG,zoom_in,0.193172425031662,0.028741881251335144,0.19816040992736816,0.19816040992736816,0,360,320,540,6,500,374,0
frame_000024.jpg,Referans_Nesne_04.JPG,blur_light,0.26126861572265625,0.0013193786144256592,,,,,,,0,0,0,0
frame_000024.jpg,Referans_Nesne_05.jpg,zoom_in,0.20087186992168427,0.0212843120098114,0.21205471456050873,0.21205471456050873,320,180,640,360,2,500,423,0
frame_000024.jpg,Referans_Nesne_06.jpg,center_crop,0.3164631128311157,0.019917160272598267,0.3361927270889282,0.3361927270889282,320,0,640,180,3,500,391,0
frame_000025.jpg,Referans_Nesne_01.JPG,gray,0.18813106417655945,0.028195157647132874,0.16296565532684326,0.16296565532684326,0,360,320,540,0,500,370,0
frame_000025.jpg,Referans_Nesne_02.JPG,zoom_in,0.2091902792453766,0.015366002917289734,0.18029996752738953,0.18029996752738953,320,180,640,360,2,500,419,0
frame_000025.jpg,Referans_Nesne_03.JPG,zoom_in,0.21800430119037628,0.024325057864189148,0.1687058061361313,0.1687058061361313,320,180,640,360,2,500,419,0
frame_000025.jpg,Referans_Nesne_04.JPG,blur_light,0.2722436785697937,0.0038409531116485596,,,,,,,0,0,0,0
frame_000025.jpg,Referans_Nesne_05.jpg,zoom_in,0.18211284279823303,0.021556958556175232,0.18447452783584595,0.18447452783584595,320,180,640,360,1,500,419,0
frame_000025.jpg,Referans_Nesne_06.jpg,center_crop,0.2748441994190216,0.011240959167480469,0.18960314989089966,0.18960314989089966,0,360,320,540,3,500,370,0
frame_000026.jpg,Referans_Nesne_01.JPG,gray,0.16704687476158142,0.010908976197242737,0.1639145016670227,0.1639145016670227,0,360,320,540,1,500,384,0
frame_000026.jpg,Referans_Nesne_02.JPG,zoom_in,0.23000971972942352,0.016595765948295593,0.1624922752380371,0.1624922752380371,320,180,640,360,1,500,418,0
frame_000026.jpg,Referans_Nesne_03.JPG,zoom_in,0.22808605432510376,0.02634035050868988,0.15482769906520844,0.15482769906520844,320,180,640,360,0,0,0,0
frame_000026.jpg,Referans_Nesne_04.JPG,blur_light,0.2786579728126526,0.00606381893157959,,,,,,,0,0,0,0
frame_000026.jpg,Referans_Nesne_05.jpg,zoom_in,0.20057958364486694,0.0077377259731292725,,,,,,,0,0,0,0
frame_000026.jpg,Referans_Nesne_06.jpg,center_crop,0.31519219279289246,0.011442214250564575,0.19385012984275818,0.19385012984275818,0,360,320,540,6,500,384,0
frame_000027.jpg,Referans_Nesne_01.JPG,gray,0.20156952738761902,0.02293647825717926,0.1657261997461319,0.1657261997461319,0,360,320,540,4,500,371,0
frame_000027.jpg,Referans_Nesne_02.JPG,zoom_in,0.223372220993042,0.009275674819946289,,,,,,,0,0,0,0
frame_000027.jpg,Referans_Nesne_03.JPG,zoom_in,0.22133174538612366,0.03929896652698517,0.17541560530662537,0.17541560530662537,320,180,640,360,4,500,415,0
frame_000027.jpg,Referans_Nesne_04.JPG,blur_light,0.3110142946243286,0.007573485374450684,,,,,,,0,0,0,0
frame_000027.jpg,Referans_Nesne_05.jpg,zoom_in,0.19857537746429443,0.009801000356674194,,,,,,,0,0,0,0
frame_000027.jpg,Referans_Nesne_06.jpg,center_crop,0.24268600344657898,0.0012190192937850952,,,,,,,0,0,0,0
frame_000028.jpg,Referans_Nesne_01.JPG,gray,0.1755569875240326,0.010905414819717407,0.13494530320167542,0.13494530320167542,0,180,320,360,0,0,0,0
frame_000028.jpg,Referans_Nesne_02.JPG,zoom_in,0.18696090579032898,0.005541890859603882,,,,,,,0,0,0,0
frame_000028.jpg,Referans_Nesne_03.JPG,zoom_in,0.23107413947582245,0.04758065938949585,0.1932835429906845,0.1932835429906845,0,180,320,360,6,500,334,0
frame_000028.jpg,Referans_Nesne_04.JPG,contrast_down,0.2570236325263977,0.0012476146221160889,,,,,,,0,0,0,0
frame_000028.jpg,Referans_Nesne_05.jpg,zoom_in,0.22049051523208618,0.027708709239959717,0.22208172082901,0.22208172082901,320,360,640,540,4,500,411,0
frame_000028.jpg,Referans_Nesne_06.jpg,center_crop,0.2709292471408844,0.018134266138076782,0.3134523630142212,0.3134523630142212,320,0,640,180,6,500,416,0
frame_000029.jpg,Referans_Nesne_01.JPG,gray,0.1502363532781601,0.014664456248283386,0.13851089775562286,0.13851089775562286,0,180,320,360,0,0,0,0
frame_000029.jpg,Referans_Nesne_02.JPG,zoom_in,0.25344154238700867,0.009507641196250916,,,,,,,0,0,0,0
frame_000029.jpg,Referans_Nesne_03.JPG,zoom_in,0.25831812620162964,0.05436380207538605,0.22831249237060547,0.22831249237060547,0,180,320,360,5,500,328,0
frame_000029.jpg,Referans_Nesne_04.JPG,contrast_up,0.2463231086730957,5.587935447692871e-05,,,,,,,0,0,0,0
frame_000029.jpg,Referans_Nesne_05.jpg,zoom_in,0.2210596203804016,0.002309054136276245,,,,,,,0,0,0,0
frame_000029.jpg,Referans_Nesne_06.jpg,perspective_top_soft,0.23407228291034698,0.004017889499664307,,,,,,,0,0,0,0
frame_000030.jpg,Referans_Nesne_01.JPG,gray,0.15817071497440338,0.01926705241203308,0.14322784543037415,0.14322784543037415,0,360,320,540,0,0,0,0
frame_000030.jpg,Referans_Nesne_02.JPG,zoom_in,0.24013881385326385,0.008040785789489746,,,,,,,0,0,0,0
frame_000030.jpg,Referans_Nesne_03.JPG,zoom_in,0.2323634922504425,0.0349554717540741,0.1902346909046173,0.1902346909046173,320,180,640,360,4,500,420,0
frame_000030.jpg,Referans_Nesne_04.JPG,contrast_up,0.26669594645500183,0.0025968551635742188,,,,,,,0,0,0,0
frame_000030.jpg,Referans_Nesne_05.jpg,zoom_in,0.22476734220981598,0.0024869441986083984,,,,,,,0,0,0,0
frame_000030.jpg,Referans_Nesne_06.jpg,blur_light,0.28976836800575256,0.0005563795566558838,,,,,,,0,0,0,0
frame_000031.jpg,Referans_Nesne_01.JPG,gray,0.15150554478168488,0.00907011330127716,,,,,,,0,0,0,0
frame_000031.jpg,Referans_Nesne_02.JPG,zoom_in,0.2863363027572632,0.0056732892990112305,,,,,,,0,0,0,0
frame_000031.jpg,Referans_Nesne_03.JPG,zoom_in,0.26186108589172363,0.04664437472820282,0.21178364753723145,0.21178364753723145,320,180,640,360,4,500,414,0
frame_000031.jpg,Referans_Nesne_04.JPG,orig,0.2663037180900574,0.0,,,,,,,0,0,0,0
