frame_name,reference_name,state,top_left_x,top_left_y,bottom_right_x,bottom_right_y,coarse_score,fine_score,orb_good_matches,detected
frame_000020.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000020.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000021.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000021.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000021.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000021.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000021.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000021.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000022.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000022.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000022.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000022.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000022.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000022.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000023.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000023.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000023.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000023.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000023.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000023.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000024.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000024.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000024.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000024.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000024.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000024.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000025.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000025.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000025.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000025.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000025.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000025.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000026.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000026.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000026.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000026.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000026.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000026.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000027.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000027.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000027.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000027.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000027.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000027.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000028.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000028.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000028.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000028.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000028.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000028.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000029.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000029.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000029.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000029.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000029.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000029.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000030.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000030.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000030.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000030.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000030.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000030.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000031.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000031.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000031.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000031.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000031.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000031.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000032.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000032.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000032.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000032.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000032.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000032.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000033.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000033.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000033.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000033.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000033.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000033.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000034.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000034.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000034.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000034.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000034.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000034.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000035.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000035.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000035.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000035.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000035.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000035.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000036.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000036.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000036.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000036.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000036.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000036.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000037.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000037.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000037.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000037.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000037.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000037.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000038.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000038.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000038.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000038.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000038.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000038.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000039.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000039.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000039.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000039.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000039.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000039.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000040.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000040.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000040.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000040.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000040.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000040.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000041.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000041.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000041.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000041.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000041.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000041.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000042.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000042.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000042.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000042.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000042.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000042.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000043.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000043.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000043.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000043.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000043.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000043.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000044.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000044.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000044.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000044.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000044.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000044.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000045.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000045.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000045.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000045.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000045.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000045.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000046.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000046.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000046.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000046.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000046.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000046.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000047.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000047.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000047.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000047.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000047.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000047.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000048.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000048.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000048.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000048.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000048.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000048.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000049.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000049.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000049.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000049.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000049.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000049.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000050.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000050.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000050.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000050.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000050.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000050.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000051.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000051.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000051.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000051.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000051.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000051.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000052.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000052.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000052.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000052.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000052.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000052.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000053.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000053.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000053.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000053.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000053.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000053.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000054.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000054.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000054.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000054.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000054.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000054.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000055.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000055.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
frame_000055.jpg,Referans_Nesne_03.JPG,SEARCHING,,,,,,,,0
frame_000055.jpg,Referans_Nesne_04.JPG,SKIPPED,,,,,,,,0
frame_000055.jpg,Referans_Nesne_05.jpg,SEARCHING,,,,,,,,0
frame_000055.jpg,Referans_Nesne_06.jpg,SEARCHING,,,,,,,,0
frame_000056.jpg,Referans_Nesne_01.JPG,SEARCHING,,,,,,,,0
frame_000056.jpg,Referans_Nesne_02.JPG,SEARCHING,,,,,,,,0
