frame_name,reference_name,best_variant,coarse_score,coarse_margin,fine_score,fine_margin,left,top,right,bottom,detected
frame_000191.jpg,Referans_Nesne_02.JPG,rot_p15,0.7096561789512634,0.0214800238609313,0.7006170153617859,0.7006170153617859,0.0,360.0,320.0,540.0,1
frame_000551.jpg,Referans_Nesne_02.JPG,rot_p15,0.6447852849960327,0.0121015310287475,0.6969504356384277,0.6969504356384277,640.0,0.0,960.0,180.0,1
frame_000548.jpg,Referans_Nesne_02.JPG,rot_p15,0.6974011063575745,0.0120657086372375,0.6783744096755981,0.6783744096755981,640.0,0.0,960.0,180.0,1
frame_000565.jpg,Referans_Nesne_02.JPG,rot_p15,0.475078284740448,0.0129540264606475,0.6762125492095947,0.6762125492095947,640.0,0.0,960.0,180.0,1
frame_000188.jpg,Referans_Nesne_02.JPG,rot_p15,0.6843186616897583,0.0155720114707946,0.6759148836135864,0.6759148836135864,0.0,360.0,320.0,540.0,1
frame_000189.jpg,Referans_Nesne_02.JPG,rot_p15,0.705089807510376,0.0104293227195739,0.6747978329658508,0.6747978329658508,0.0,360.0,320.0,540.0,1
frame_000181.jpg,Referans_Nesne_02.JPG,rot_p15,0.7902135848999023,0.0179237723350524,0.64854896068573,0.64854896068573,0.0,180.0,320.0,360.0,1
frame_000163.jpg,Referans_Nesne_02.JPG,rot_m15,0.7176904678344727,0.0107808113098144,0.6277960538864136,0.6277960538864136,0.0,0.0,320.0,180.0,1
frame_000547.jpg,Referans_Nesne_02.JPG,rot_p15,0.663870632648468,0.0116512179374694,0.61935955286026,0.61935955286026,640.0,0.0,960.0,180.0,1
frame_000185.jpg,Referans_Nesne_02.JPG,rot_p15,0.7112260460853577,0.0142738223075866,0.6136853694915771,0.6136853694915771,0.0,360.0,320.0,540.0,1
frame_000190.jpg,Referans_Nesne_02.JPG,rot_p15,0.708696186542511,0.0110099911689758,0.6038720607757568,0.6038720607757568,0.0,360.0,320.0,540.0,1
frame_000546.jpg,Referans_Nesne_04.JPG,rot_p15,0.5346252918243408,0.0145664811134338,0.5515072345733643,0.5515072345733643,640.0,180.0,960.0,360.0,1
frame_000543.jpg,Referans_Nesne_04.JPG,rot_p15,0.5198960900306702,0.0148898959159851,0.5511054396629333,0.5511054396629333,640.0,180.0,960.0,360.0,1
frame_000550.jpg,Referans_Nesne_04.JPG,rot_p15,0.5284384489059448,0.0323233306407928,0.5390697121620178,0.5390697121620178,640.0,180.0,960.0,360.0,1
frame_000183.jpg,Referans_Nesne_02.JPG,rot_m15,0.7502090930938721,0.0106818079948425,0.5384883284568787,0.5384883284568787,0.0,180.0,320.0,360.0,1
frame_000542.jpg,Referans_Nesne_04.JPG,rot_p15,0.5008757710456848,0.0186595022678375,0.537396252155304,0.537396252155304,640.0,180.0,960.0,360.0,1
frame_000549.jpg,Referans_Nesne_04.JPG,rot_p15,0.5470343828201294,0.0367956161499023,0.5360506772994995,0.5360506772994995,640.0,180.0,960.0,360.0,1
frame_000541.jpg,Referans_Nesne_04.JPG,rot_p15,0.4930525422096252,0.0180917084217071,0.5330750942230225,0.5330750942230225,640.0,180.0,960.0,360.0,1
frame_000547.jpg,Referans_Nesne_04.JPG,rot_p15,0.534714937210083,0.0216678380966186,0.5309743881225586,0.5309743881225586,640.0,180.0,960.0,360.0,1
frame_000597.jpg,Referans_Nesne_04.JPG,rot_p15,0.466939240694046,0.0543632209300994,0.5299853086471558,0.5299853086471558,640.0,360.0,960.0,540.0,1
frame_000539.jpg,Referans_Nesne_04.JPG,rot_p15,0.4795016348361969,0.0167261958122253,0.5298748016357422,0.5298748016357422,640.0,180.0,960.0,360.0,1
frame_000563.jpg,Referans_Nesne_03.JPG,zoom_crop,0.3699754178524017,0.0349963307380676,0.5269854068756104,0.5269854068756104,640.0,0.0,960.0,180.0,1
frame_000644.jpg,Referans_Nesne_05.jpg,zoom_crop,0.348112404346466,0.0101889073848724,0.5235371589660645,0.5235371589660645,320.0,360.0,640.0,540.0,1
frame_000573.jpg,Referans_Nesne_04.JPG,rot_p15,0.5028551816940308,0.0384308099746704,0.5184197425842285,0.5184197425842285,640.0,180.0,960.0,360.0,1
frame_000627.jpg,Referans_Nesne_05.jpg,zoom_crop,0.2966738641262054,0.0152768492698669,0.5183850526809692,0.5183850526809692,320.0,180.0,640.0,360.0,1
frame_000558.jpg,Referans_Nesne_05.jpg,rot_p15,0.4256612062454223,0.0102163553237915,0.5180336236953735,0.5180336236953735,640.0,0.0,960.0,180.0,1
frame_000574.jpg,Referans_Nesne_04.JPG,rot_p15,0.5210345983505249,0.0315394103527069,0.516266405582428,0.516266405582428,640.0,180.0,960.0,360.0,1
frame_000576.jpg,Referans_Nesne_04.JPG,rot_p15,0.4825544655323028,0.0415693819522857,0.5149941444396973,0.5149941444396973,640.0,180.0,960.0,360.0,1
frame_000553.jpg,Referans_Nesne_05.jpg,rot_p15,0.4574803113937378,0.0246014297008514,0.5141302347183228,0.5141302347183228,640.0,0.0,960.0,180.0,1
frame_000548.jpg,Referans_Nesne_04.JPG,rot_p15,0.534436047077179,0.0302806496620178,0.5121103525161743,0.5121103525161743,640.0,180.0,960.0,360.0,1
frame_000540.jpg,Referans_Nesne_04.JPG,rot_p15,0.4782671332359314,0.0159384906291961,0.5110188722610474,0.5110188722610474,640.0,180.0,960.0,360.0,1
frame_000553.jpg,Referans_Nesne_04.JPG,rot_p15,0.4953899085521698,0.0290088355541229,0.5098005533218384,0.5098005533218384,640.0,180.0,960.0,360.0,1
frame_000631.jpg,Referans_Nesne_02.JPG,edge,0.4200979173183441,0.0919957160949707,0.5087651014328003,0.5087651014328003,320.0,180.0,640.0,360.0,1
frame_000626.jpg,Referans_Nesne_05.jpg,zoom_crop,0.2347263842821121,0.0139308720827102,0.5035685896873474,0.5035685896873474,320.0,180.0,640.0,360.0,1
frame_000599.jpg,Referans_Nesne_04.JPG,rot_p15,0.5242794156074524,0.0187528729438781,0.5034874677658081,0.5034874677658081,640.0,360.0,960.0,540.0,1
frame_000556.jpg,Referans_Nesne_05.jpg,rot_p15,0.4618421792984009,0.0161236226558685,0.5034599900245667,0.5034599900245667,640.0,0.0,960.0,180.0,1
